ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7,d,time(ms)
-1.8896484375,0.087890625,0.263671875,-0.439453125,0.0,0.17578125,-12.2607421875,-102.216796875,0000000000111111,41140
-2.1533203125,0.3076171875,0.0439453125,-0.52734375,0.0,-0.1318359375,-12.2607421875,-102.3046875,0000000000111111,41160
-2.373046875,0.4833984375,0.439453125,-0.263671875,0.0,-0.17578125,-12.1728515625,-102.3046875,0000000000111111,41180
-1.494140625,0.4833984375,0.3955078125,-0.52734375,0.0,-0.17578125,-12.041015625,-102.2607421875,0000000000111111,41200
-2.197265625,0.3076171875,0.2197265625,-0.615234375,0.0,-0.1318359375,-12.041015625,-102.216796875,0000000000111111,41220
-2.28515625,0.52734375,0.3955078125,-0.439453125,0.0,-0.1318359375,-11.865234375,-102.3046875,0000000000111111,41240
-2.5048828125,0.263671875,0.703125,-0.966796875,0.0,-0.2197265625,-11.8212890625,-102.3046875,0000000000111111,41260
-1.8017578125,0.3515625,0.52734375,-0.615234375,0.0,-0.1318359375,-11.8212890625,-102.2607421875,0000000000111111,41280
-2.6806640625,0.3076171875,0.615234375,-0.439453125,0.0,0.0439453125,-11.7333984375,-102.12890625,0000000000111111,41300
-2.548828125,0.3515625,0.5712890625,-0.791015625,0.0,0.1318359375,-11.6015625,-101.9091796875,0000000000111111,41320
-2.4609375,0.1318359375,0.4833984375,-0.52734375,0.0,0.087890625,-11.4697265625,-101.865234375,0000000000111111,41340
-2.0654296875,0.1318359375,0.3955078125,-0.4833984375,0.0,-0.087890625,-11.2939453125,-101.6015625,0000000000111111,41360
-2.373046875,0.087890625,0.52734375,-0.4833984375,0.0,0.1318359375,-11.2060546875,-101.337890625,0000000000111111,41380
-3.0322265625,0.439453125,0.263671875,-0.7470703125,0.0,0.1318359375,-11.07421875,-100.986328125,0000000000111111,41400
-2.548828125,0.439453125,0.0439453125,-0.5712890625,0.0,0.0439453125,-10.9423828125,-100.5908203125,0000000000111111,41420
-2.724609375,0.3076171875,0.1318359375,-0.52734375,0.0,0.17578125,-10.8984375,-100.3271484375,0000000000111111,41440
-2.0654296875,0.3515625,0.3076171875,-0.9228515625,0.0,0.0439453125,-10.8544921875,-99.8876953125,0000000000111111,41460
-2.7685546875,0.2197265625,0.263671875,0.0439453125,0.0,0.263671875,-10.7666015625,-99.228515625,0000000000111111,41480
-2.8564453125,0.2197265625,0.3955078125,-0.6591796875,0.0,0.263671875,-10.6787109375,-98.4375,0000000000111111,41500
-3.603515625,0.439453125,0.2197265625,-0.52734375,0.0,-0.1318359375,-10.5908203125,-97.8662109375,0000000000111111,41520
-2.724609375,0.3515625,0.263671875,-0.4833984375,0.0,-0.3076171875,-10.5908203125,-97.2509765625,0000000000111111,41540
-2.021484375,0.3955078125,0.52734375,-0.615234375,0.0,0.263671875,-10.5908203125,-96.4599609375,0000000000111111,41560
-2.4609375,0.3955078125,0.3955078125,-0.615234375,0.0,0.3076171875,-10.546875,-95.537109375,0000000000111111,41580
-2.1533203125,0.3515625,0.4833984375,-0.4833984375,0.0,0.2197265625,-10.5908203125,-94.6142578125,0000000000111111,41600
-2.3291015625,0.3955078125,0.3955078125,-0.4833984375,0.0,0.17578125,-10.4150390625,-93.5595703125,0000000000111111,41620
-3.1201171875,0.3955078125,0.1318359375,-0.3515625,0.0,0.439453125,-10.1513671875,-92.5048828125,0000000000111111,41640
-2.8125,0.3076171875,0.615234375,-0.87890625,0.0,0.3955078125,-9.755859375,-91.58203125,0000000000111111,41660
-2.8125,0.6591796875,0.3076171875,-0.9228515625,0.0,0.263671875,-9.31640625,-90.703125,0000000000111111,41680
-2.4609375,0.1318359375,0.1318359375,-0.5712890625,0.0,0.3955078125,-9.140625,-90.0,0000000000111111,41700
-2.63671875,0.6591796875,0.263671875,-0.615234375,0.0,0.087890625,-8.701171875,-88.76953125,0000000000111111,41720
-2.373046875,0.17578125,0.263671875,-0.791015625,0.0,0.3076171875,-8.3056640625,-87.4951171875,0000000000111111,41740
-3.1640625,0.087890625,0.439453125,-0.703125,0.0,0.1318359375,-7.91015625,-86.396484375,0000000000111111,41760
-2.4169921875,0.0,0.263671875,-1.0107421875,0.0,0.263671875,-7.646484375,-85.078125,0000000000111111,41780
-2.1533203125,0.0439453125,0.1318359375,-0.17578125,0.0,0.439453125,-7.3828125,-83.6279296875,0000000000111111,41800
-2.4169921875,0.3076171875,0.3955078125,-0.1318359375,0.0,0.703125,-7.2509765625,-82.529296875,0000000000111111,41820
-2.28515625,0.17578125,0.3076171875,-0.1318359375,0.0,0.439453125,-7.0751953125,-81.4306640625,0000000000111111,41840
-2.109375,0.1318359375,0.3515625,-0.3076171875,0.0,0.52734375,-6.767578125,-80.1123046875,0000000000111111,41860
-2.2412109375,0.6591796875,0.263671875,0.087890625,0.0,0.703125,-6.767578125,-78.662109375,0000000000111111,41880
-2.63671875,0.615234375,0.263671875,-0.3955078125,0.0,0.52734375,-6.50390625,-76.9921875,0000000000111111,41900
-2.4609375,0.1318359375,0.2197265625,-0.263671875,0.0,0.703125,-5.7568359375,-75.234375,0000000000111111,41920
-2.0654296875,0.1318359375,0.2197265625,-0.263671875,0.0,0.8349609375,-5.4931640625,-74.091796875,0000000000111111,41940
-1.9775390625,0.263671875,0.439453125,-0.2197265625,0.0,0.4833984375,-5.4931640625,-72.8173828125,0000000000111111,41960
-2.4169921875,0.703125,0.439453125,-0.263671875,0.0,0.703125,-5.537109375,-71.279296875,0000000000111111,41980
-1.8017578125,0.087890625,0.087890625,-0.1318359375,0.0,0.615234375,-5.009765625,-69.8291015625,0000000000111111,42000
-1.9775390625,0.3076171875,0.3515625,-0.4833984375,0.0,0.5712890625,-4.306640625,-68.642578125,0000000000111111,42020
-2.28515625,0.1318359375,0.1318359375,-0.263671875,0.0,0.703125,-4.4384765625,-67.939453125,0000000000111111,42040
-2.5048828125,0.1318359375,0.3515625,-0.1318359375,0.0,0.439453125,-4.4384765625,-67.060546875,0000000000111111,42060
-2.548828125,0.439453125,0.4833984375,-0.17578125,0.0,0.6591796875,-4.21875,-66.2255859375,0000000000111111,42080
-2.373046875,0.4833984375,0.17578125,-0.17578125,0.0,0.3955078125,-4.130859375,-65.7421875,0000000000111111,42100
-2.4609375,0.17578125,0.0,-0.615234375,0.0,0.52734375,-4.0869140625,-65.390625,0000000000111111,42120
-2.373046875,0.263671875,0.5712890625,-0.8349609375,0.0,0.087890625,-4.21875,-64.86328125,0000000000111111,42140
-3.427734375,0.17578125,0.3515625,-0.5712890625,0.0,0.3515625,-3.9990234375,-64.0283203125,0000000000111111,42160
-3.8232421875,0.1318359375,0.0439453125,-0.3515625,0.0,0.615234375,-3.9111328125,-63.45703125,0000000000111111,42180
-2.8125,0.1318359375,0.087890625,-0.2197265625,0.0,0.17578125,-3.955078125,-63.28125,0000000000111111,42200
-1.845703125,0.0439453125,-0.0439453125,0.2197265625,0.0,0.2197265625,-4.21875,-63.10546875,0000000000111111,42220
-2.4609375,0.2197265625,0.52734375,0.0,0.0,-0.0439453125,-4.4384765625,-62.7978515625,0000000000111111,42240
-2.4609375,0.263671875,0.3955078125,0.087890625,0.0,0.263671875,-4.6142578125,-62.4462890625,0000000000111111,42260
-2.1533203125,0.4833984375,0.5712890625,0.0,0.0,0.0439453125,-4.7900390625,-62.2265625,0000000000111111,42280
-2.6806640625,0.3955078125,0.4833984375,0.0,0.0,0.3076171875,-5.009765625,-62.2265625,0000000000111111,42300
-2.197265625,0.52734375,0.4833984375,-0.3515625,0.0,0.263671875,-5.3173828125,-62.138671875,0000000000111111,42320
-1.9775390625,0.4833984375,0.5712890625,-0.2197265625,0.0,-0.17578125,-5.537109375,-62.0068359375,0000000000111111,42340
-2.373046875,0.615234375,0.439453125,-0.2197265625,0.0,-0.3076171875,-5.6689453125,-61.787109375,0000000000111111,42360
-2.63671875,0.263671875,0.3515625,-0.17578125,0.0,0.6591796875,-5.625,-61.6552734375,0000000000111111,42380
-22.763671875,0.439453125,0.3076171875,0.17578125,0.0,0.3955078125,-5.5810546875,-61.611328125,0000000000111111,42400
-34.3212890625,0.4833984375,0.439453125,-0.17578125,0.0,0.3515625,-5.4052734375,-61.611328125,0000000000111111,42420
-34.3212890625,0.5712890625,0.3955078125,0.0,0.0,0.0439453125,-5.361328125,-61.6552734375,0000000000111111,42440
-34.98046875,0.439453125,0.3955078125,-0.17578125,0.0,0.17578125,-5.1416015625,-61.6552734375,0000000000111111,42460
-11.337890625,0.3076171875,0.439453125,-0.439453125,0.0,0.2197265625,-5.0537109375,-61.7431640625,0000000000111111,42480
-2.724609375,0.17578125,0.3955078125,-0.1318359375,0.0,0.087890625,-4.921875,-61.7431640625,0000000000111111,42500
-2.724609375,0.87890625,0.87890625,-0.17578125,0.0,0.3076171875,-4.7900390625,-61.69921875,0000000000111111,42520
-2.8125,0.5712890625,0.439453125,-0.2197265625,0.0,0.2197265625,-4.7021484375,-61.6552734375,0000000000111111,42540
-2.98828125,0.5712890625,0.439453125,-0.439453125,0.0,0.1318359375,-4.5703125,-61.611328125,0000000000111111,42560
-2.3291015625,0.9228515625,0.52734375,-0.0439453125,0.0,-0.17578125,-4.482421875,-61.611328125,0000000000111111,42580
-2.0654296875,0.439453125,0.439453125,-0.17578125,0.0,0.17578125,-4.5263671875,-61.5673828125,0000000000111111,42600
-1.2744140625,0.8349609375,0.3515625,-0.1318359375,0.0,0.3955078125,-4.482421875,-61.4794921875,0000000000111111,42620
-1.1865234375,0.7470703125,0.3515625,0.17578125,0.0,0.087890625,-4.482421875,-61.5673828125,0000000000111111,42640
-1.669921875,0.5712890625,0.439453125,-0.087890625,0.0,0.087890625,-4.5263671875,-61.611328125,0000000000111111,42660
-2.3291015625,0.3515625,0.4833984375,0.0439453125,0.0,0.439453125,-4.7021484375,-61.5673828125,0000000000111111,42680
-2.373046875,0.7470703125,0.3515625,0.0,0.0,0.3076171875,-4.7900390625,-61.3916015625,0000000000111111,42700
-1.8017578125,0.703125,0.2197265625,0.0,0.0,0.1318359375,-4.921875,-61.3037109375,0000000000111111,42720
-2.373046875,0.615234375,0.52734375,-0.0439453125,0.0,0.0439453125,-5.0537109375,-61.3037109375,0000000000111111,42740
-2.3291015625,0.703125,-0.1318359375,0.1318359375,0.0,-0.1318359375,-5.1416015625,-61.3037109375,0000000000111111,42760
-2.0654296875,0.7470703125,0.1318359375,-0.439453125,0.0,0.3076171875,-5.185546875,-61.259765625,0000000000111111,42780
-2.5927734375,0.703125,-0.1318359375,-0.439453125,0.0,0.3515625,-5.185546875,-61.2158203125,0000000000111111,42800
-2.63671875,0.87890625,-0.1318359375,-0.439453125,0.0,0.1318359375,-5.185546875,-61.3037109375,0000000000111111,42820
-2.4609375,0.703125,-0.0439453125,-0.615234375,0.0,0.263671875,-5.185546875,-61.435546875,0000000000111111,42840
-2.63671875,0.439453125,-0.1318359375,-0.52734375,0.0,0.3076171875,-5.0537109375,-61.435546875,0000000000111111,42860
-2.63671875,0.8349609375,-0.3515625,-0.7470703125,0.0,0.52734375,-4.9658203125,-61.3916015625,0000000000111111,42880
-2.7685546875,0.5712890625,-0.2197265625,-0.703125,0.0,0.263671875,-4.833984375,-61.5234375,0000000000111111,42900
-2.4169921875,0.615234375,-0.087890625,-0.703125,0.0,0.1318359375,-4.833984375,-61.611328125,0000000000111111,42920
-2.5048828125,0.52734375,0.0,-0.9228515625,0.0,0.2197265625,-4.7900390625,-61.611328125,0000000000111111,42940
-2.373046875,1.23046875,0.1318359375,-0.6591796875,0.0,0.1318359375,-4.74609375,-61.611328125,0000000000111111,42960
-1.8017578125,0.791015625,-0.087890625,-0.6591796875,0.0,0.3076171875,-4.658203125,-61.611328125,0000000000111111,42980
-1.40625,0.52734375,0.087890625,-0.52734375,0.0,0.2197265625,-4.7021484375,-61.875,0000000000111111,43000
-1.142578125,0.8349609375,0.3076171875,-0.4833984375,0.0,0.0,-4.658203125,-62.0068359375,0000000000111111,43020
-2.1533203125,0.4833984375,0.1318359375,-0.703125,0.0,0.087890625,-4.6142578125,-62.05078125,0000000000111111,43040
-2.0654296875,0.703125,-0.0439453125,-0.3955078125,0.0,0.2197265625,-4.5703125,-62.05078125,0000000000111111,43060
-2.4609375,0.439453125,-0.087890625,-0.3076171875,0.0,-0.17578125,-4.482421875,-62.1826171875,0000000000111111,43080
-2.1533203125,0.439453125,0.17578125,-0.0439453125,0.0,-0.263671875,-4.39453125,-62.40234375,0000000000111111,43100
-2.197265625,0.6591796875,0.087890625,-0.3515625,0.0,0.17578125,-4.306640625,-62.6220703125,0000000000111111,43120
-2.373046875,0.263671875,-0.17578125,-0.0439453125,0.0,0.3076171875,-4.21875,-62.75390625,0000000000111111,43140
-3.33984375,0.3955078125,-0.1318359375,-0.087890625,0.0,-0.0439453125,-4.21875,-62.9736328125,0000000000111111,43160
-2.373046875,0.6591796875,0.0439453125,-0.087890625,0.0,0.2197265625,-4.21875,-63.1494140625,0000000000111111,43180
-2.021484375,0.5712890625,0.1318359375,-0.17578125,0.0,0.087890625,-4.306640625,-63.3251953125,0000000000111111,43200
-1.8896484375,0.3076171875,-0.2197265625,0.087890625,0.0,0.1318359375,-4.482421875,-63.5888671875,0000000000111111,43220
-2.5927734375,0.3076171875,0.263671875,-0.439453125,0.0,0.4833984375,-4.658203125,-63.7646484375,0000000000111111,43240
-2.28515625,0.3955078125,0.087890625,-0.1318359375,0.0,0.0439453125,-4.7900390625,-63.9404296875,0000000000111111,43260
-2.3291015625,0.17578125,0.1318359375,0.1318359375,0.0,0.3515625,-4.921875,-64.0283203125,0000000000111111,43280
-2.6806640625,-0.0439453125,0.263671875,0.2197265625,0.0,0.439453125,-5.0537109375,-64.1162109375,0000000000111111,43300
-2.1533203125,0.1318359375,0.263671875,0.1318359375,0.0,0.1318359375,-5.1416015625,-64.2041015625,0000000000111111,43320
-2.548828125,0.17578125,0.0439453125,-0.17578125,0.0,0.1318359375,-5.1416015625,-64.423828125,0000000000111111,43340
-2.197265625,0.439453125,0.17578125,0.0439453125,0.0,-0.1318359375,-5.2294921875,-64.6875,0000000000111111,43360
-1.9775390625,0.1318359375,-0.087890625,-0.1318359375,0.0,0.17578125,-5.3173828125,-64.775390625,0000000000111111,43380
-3.0322265625,0.1318359375,0.1318359375,0.0,0.0,0.1318359375,-5.2734375,-64.775390625,0000000000111111,43400
-2.7685546875,0.1318359375,0.0439453125,0.0439453125,0.0,0.0,-5.2294921875,-64.775390625,0000000000111111,43420
-3.33984375,0.3955078125,-0.1318359375,-0.1318359375,0.0,0.0439453125,-5.185546875,-64.9072265625,0000000000111111,43440
-2.724609375,-0.0439453125,0.2197265625,-0.0439453125,0.0,0.0439453125,-5.09765625,-65.0390625,0000000000111111,43460
-3.251953125,0.2197265625,0.1318359375,0.0,0.0,0.4833984375,-5.1416015625,-65.0830078125,0000000000111111,43480
-2.63671875,0.3955078125,0.3076171875,-0.17578125,0.0,0.0439453125,-5.0537109375,-64.9951171875,0000000000111111,43500
-2.724609375,0.263671875,0.1318359375,-0.17578125,0.0,0.17578125,-4.921875,-64.951171875,0000000000111111,43520
-2.63671875,0.17578125,0.1318359375,-0.17578125,0.0,0.1318359375,-4.8779296875,-65.0830078125,0000000000111111,43540
-1.7578125,0.0,-0.087890625,-0.087890625,0.0,0.0439453125,-4.921875,-65.1708984375,0000000000111111,43560
-2.900390625,0.0439453125,-0.1318359375,0.2197265625,0.0,-0.0439453125,-4.9658203125,-65.1708984375,0000000000111111,43580
-2.3291015625,0.4833984375,0.52734375,0.2197265625,0.0,0.1318359375,-4.921875,-65.0830078125,0000000000111111,43600
-2.373046875,0.1318359375,0.1318359375,-0.1318359375,0.0,0.1318359375,-4.8779296875,-64.951171875,0000000000111111,43620
-2.5927734375,0.2197265625,0.3515625,0.0,0.0,0.1318359375,-4.833984375,-64.951171875,0000000000111111,43640
-2.5048828125,0.1318359375,0.2197265625,0.0,0.0,-0.0439453125,-4.833984375,-64.951171875,0000000000111111,43660
-2.724609375,0.1318359375,0.1318359375,0.087890625,0.0,0.087890625,-4.833984375,-64.9072265625,0000000000111111,43680
-2.900390625,0.703125,0.2197265625,-0.263671875,0.0,0.263671875,-4.921875,-64.86328125,0000000000111111,43700
-2.6806640625,0.439453125,0.0,-0.1318359375,0.0,0.0439453125,-4.8779296875,-64.775390625,0000000000111111,43720
-3.8232421875,0.439453125,0.1318359375,-0.17578125,0.0,-0.087890625,-4.833984375,-64.6875,0000000000111111,43740
-2.6806640625,0.263671875,-0.2197265625,0.1318359375,0.0,0.1318359375,-4.7900390625,-64.7314453125,0000000000111111,43760
-2.9443359375,0.3955078125,0.087890625,0.1318359375,0.0,0.17578125,-4.7900390625,-64.775390625,0000000000111111,43780
-3.3837890625,0.615234375,0.1318359375,0.1318359375,0.0,0.1318359375,-4.6142578125,-64.8193359375,0000000000111111,43800
-2.8564453125,0.2197265625,0.087890625,0.17578125,0.0,0.0,-4.5263671875,-64.775390625,0000000000111111,43820
-2.9443359375,0.263671875,-0.087890625,-0.17578125,0.0,0.087890625,-4.482421875,-64.8193359375,0000000000111111,43840
-2.6806640625,0.0439453125,0.3955078125,0.087890625,0.0,0.0,-4.482421875,-64.775390625,0000000000111111,43860
-2.6806640625,0.1318359375,0.263671875,0.0439453125,0.0,0.2197265625,-4.482421875,-64.775390625,0000000000111111,43880
-2.4609375,0.087890625,0.17578125,-0.087890625,0.0,-0.0439453125,-4.3505859375,-64.775390625,0000000000111111,43900
-2.197265625,0.087890625,0.3076171875,0.1318359375,0.0,0.1318359375,-4.2626953125,-64.8193359375,0000000000111111,43920
-2.1533203125,0.087890625,0.263671875,0.3076171875,0.0,0.1318359375,-4.21875,-64.86328125,0000000000111111,43940
-2.6806640625,0.0,0.439453125,-0.3955078125,0.0,0.3515625,-4.306640625,-64.86328125,0000000000111111,43960
-2.63671875,0.3955078125,0.17578125,-0.17578125,0.0,0.0,-4.39453125,-64.86328125,0000000000111111,43980
-2.724609375,0.5712890625,0.1318359375,-0.087890625,0.0,0.0439453125,-4.482421875,-64.9072265625,0000000000111111,44000
-2.0654296875,-0.0439453125,0.1318359375,0.0439453125,0.0,0.263671875,-4.482421875,-64.9951171875,0000000000111111,44020
-3.076171875,0.439453125,0.1318359375,0.0439453125,0.0,0.263671875,-4.482421875,-64.951171875,0000000000111111,44040
-2.724609375,0.087890625,0.17578125,-0.3515625,0.0,0.1318359375,-4.482421875,-64.9072265625,0000000000111111,44060
-2.7685546875,0.0,0.1318359375,-0.1318359375,0.0,-0.2197265625,-4.5703125,-64.8193359375,0000000000111111,44080
-3.0322265625,0.1318359375,0.0,-0.3076171875,0.0,-0.17578125,-4.5263671875,-64.86328125,0000000000111111,44100
-3.076171875,0.3955078125,-0.1318359375,-0.3515625,0.0,-0.263671875,-4.5263671875,-64.86328125,0000000000111111,44120
-3.5595703125,0.1318359375,0.1318359375,-0.087890625,0.0,-0.17578125,-4.482421875,-64.9072265625,0000000000111111,44140
-3.251953125,0.1318359375,-0.087890625,-0.3515625,0.0,-0.087890625,-4.482421875,-64.86328125,0000000000111111,44160
-2.6806640625,0.439453125,0.263671875,-0.0439453125,0.0,0.0,-4.482421875,-64.86328125,0000000000111111,44180
-2.5927734375,0.3955078125,0.1318359375,-0.17578125,0.0,-0.1318359375,-4.482421875,-64.951171875,0000000000111111,44200
-2.5927734375,0.1318359375,0.0,0.087890625,0.0,-0.3955078125,-4.5263671875,-64.951171875,0000000000111111,44220
-2.0654296875,0.2197265625,0.3076171875,-0.1318359375,0.0,-0.263671875,-4.5263671875,-64.951171875,0000000000111111,44240
-2.63671875,0.1318359375,-0.3076171875,-0.1318359375,0.0,-0.263671875,-4.482421875,-64.9072265625,0000000000111111,44260
-2.724609375,0.3515625,0.2197265625,-0.1318359375,0.0,-0.3076171875,-4.482421875,-64.951171875,0000000000111111,44280
-2.4609375,0.3076171875,0.3955078125,-0.17578125,0.0,-0.263671875,-4.482421875,-65.0390625,0000000000111111,44300
-2.3291015625,0.3076171875,0.1318359375,-0.1318359375,0.0,0.0,-4.5703125,-65.0390625,0000000000111111,44320
-2.373046875,0.2197265625,0.1318359375,-0.1318359375,0.0,-0.2197265625,-4.6142578125,-64.951171875,0000000000111111,44340
-3.2958984375,0.5712890625,0.3515625,-0.263671875,0.0,0.087890625,-4.5263671875,-64.9072265625,0000000000111111,44360
-3.5595703125,0.1318359375,0.3515625,-0.087890625,0.0,-0.0439453125,-4.5263671875,-64.9072265625,0000000000111111,44380
-2.3291015625,0.3515625,-0.0439453125,-0.5712890625,0.0,-0.1318359375,-4.5263671875,-64.951171875,0000000000111111,44400
-2.4609375,0.087890625,0.2197265625,-0.5712890625,0.0,0.0439453125,-4.5703125,-64.9072265625,0000000000111111,44420
-1.40625,0.087890625,0.1318359375,-0.6591796875,0.0,-0.1318359375,-4.5263671875,-64.951171875,0000000000111111,44440
-1.845703125,0.1318359375,-0.0439453125,-0.52734375,0.0,-0.2197265625,-4.482421875,-64.9951171875,0000000000111111,44460
-1.8896484375,0.2197265625,0.3076171875,-0.791015625,0.0,-0.6591796875,-4.482421875,-65.0390625,0000000000111111,44480
-2.373046875,0.3955078125,-0.1318359375,-0.52734375,0.0,-0.439453125,-4.4384765625,-65.0830078125,0000000000111111,44500
-3.5595703125,0.3955078125,-0.0439453125,-0.5712890625,0.0,-0.17578125,-4.482421875,-65.0390625,0000000000111111,44520
-2.98828125,0.3076171875,0.2197265625,-0.439453125,0.0,-0.17578125,-4.4384765625,-64.951171875,0000000000111111,44540
-2.8125,0.17578125,0.263671875,-0.52734375,0.0,-0.52734375,-4.482421875,-64.9072265625,0000000000111111,44560
-3.251953125,0.17578125,0.1318359375,-0.439453125,0.0,-0.5712890625,-4.482421875,-64.951171875,0000000000111111,44580
-3.0322265625,0.439453125,-0.1318359375,-0.439453125,0.0,-0.439453125,-4.482421875,-64.951171875,0000000000111111,44600
-3.7353515625,0.087890625,0.439453125,-0.966796875,0.0,-0.2197265625,-4.5263671875,-64.9072265625,0000000000111111,44620
-3.2958984375,0.17578125,0.2197265625,-0.703125,0.0,-0.1318359375,-4.5263671875,-64.86328125,0000000000111111,44640
-2.98828125,0.3076171875,0.0439453125,-0.3955078125,0.0,-0.439453125,-4.5263671875,-64.775390625,0000000000111111,44660
-3.0322265625,0.263671875,0.439453125,-0.1318359375,0.0,-0.52734375,-4.482421875,-64.775390625,0000000000111111,44680
-2.6806640625,0.17578125,0.263671875,-0.703125,0.0,-0.439453125,-4.482421875,-64.7314453125,0000000000111111,44700
-2.6806640625,0.791015625,-0.087890625,-0.6591796875,0.0,-0.2197265625,-4.482421875,-64.6875,0000000000111111,44720
-2.8564453125,0.3955078125,0.1318359375,-0.615234375,0.0,-0.1318359375,-4.482421875,-64.51171875,0000000000111111,44740
-3.251953125,0.3515625,0.2197265625,-0.5712890625,0.0,-0.3076171875,-4.482421875,-64.51171875,0000000000111111,44760
-3.8232421875,0.1318359375,-0.3076171875,-0.5712890625,0.0,-0.263671875,-4.482421875,-64.3359375,0000000000111111,44780
-2.2412109375,0.0439453125,0.1318359375,-0.4833984375,0.0,-0.3076171875,-4.39453125,-64.2041015625,0000000000111111,44800
-2.548828125,-0.0439453125,0.1318359375,-0.6591796875,0.0,-0.3076171875,-4.306640625,-63.984375,0000000000111111,44820
-3.603515625,0.1318359375,0.1318359375,-0.7470703125,0.0,0.0439453125,-4.2626953125,-63.80859375,0000000000111111,44840
-4.21875,-0.263671875,0.0439453125,-0.4833984375,0.0,-0.3515625,-4.21875,-63.45703125,0000000000111111,44860
-2.5927734375,0.3515625,0.0,-0.703125,0.0,-0.3955078125,-4.21875,-63.0615234375,0000000000111111,44880
-2.8564453125,0.17578125,0.1318359375,-0.4833984375,0.0,0.087890625,-4.306640625,-62.6220703125,0000000000111111,44900
-3.0322265625,-0.17578125,0.0439453125,-0.8349609375,0.0,-0.1318359375,-4.21875,-62.2705078125,0000000000111111,44920
-2.900390625,0.1318359375,-0.17578125,-0.3955078125,0.0,-0.17578125,-4.130859375,-61.962890625,0000000000111111,44940
-3.5595703125,0.1318359375,-0.263671875,-0.6591796875,0.0,-0.439453125,-4.04296875,-61.6552734375,0000000000111111,44960
-2.724609375,0.087890625,0.0,-0.5712890625,0.0,-0.263671875,-3.955078125,-61.435546875,0000000000111111,44980
-2.7685546875,0.0,0.0439453125,-0.439453125,0.0,-0.2197265625,-3.955078125,-61.083984375,0000000000111111,45000
-2.98828125,0.0,0.1318359375,-0.3076171875,0.0,-0.6591796875,-3.9111328125,-60.8642578125,0000000000111111,45020
-3.0322265625,0.087890625,0.439453125,-0.2197265625,0.0,-0.1318359375,-3.6474609375,-60.556640625,0000000000111111,45040
-3.251953125,0.087890625,-0.0439453125,-0.263671875,0.0,-0.1318359375,-3.0322265625,-59.8095703125,0000000000111111,45060
-2.8125,-0.0439453125,0.17578125,-0.52734375,0.0,-0.439453125,-2.724609375,-59.326171875,0000000000111111,45080
-3.4716796875,-0.0439453125,0.1318359375,-0.2197265625,0.0,-0.3515625,-2.6806640625,-59.23828125,0000000000111111,45100
-2.548828125,0.0,0.3515625,-0.087890625,0.0,-0.3076171875,-2.5048828125,-58.974609375,0000000000111111,45120
-2.8125,0.0,0.1318359375,0.0439453125,0.0,-0.3515625,-1.9775390625,-58.53515625,0000000000111111,45140
-3.0322265625,0.1318359375,0.439453125,-0.1318359375,0.0,-0.2197265625,-1.58203125,-58.2275390625,0000000000111111,45160
-3.076171875,0.1318359375,0.3076171875,-0.439453125,0.0,-0.3515625,-1.0546875,-57.9638671875,0000000000111111,45180
-3.0322265625,0.5712890625,-0.1318359375,-0.5712890625,0.0,-0.0439453125,-0.52734375,-57.568359375,0000000000111111,45200
-2.9443359375,0.0,0.1318359375,-0.17578125,0.0,-0.087890625,-0.1318359375,-57.216796875,0000000000111111,45220
-2.9443359375,0.0,0.263671875,0.087890625,0.0,-0.1318359375,0.52734375,-56.865234375,0000000000111111,45240
-3.3837890625,0.439453125,0.2197265625,-0.087890625,0.0,-0.52734375,1.0546875,-56.9091796875,0000000000111111,45260
-3.1201171875,0.439453125,-0.1318359375,0.1318359375,0.0,-0.3076171875,1.8896484375,-56.689453125,0000000000111111,45280
-3.0322265625,-0.2197265625,-0.17578125,-0.439453125,0.0,-0.1318359375,2.5048828125,-56.42578125,0000000000111111,45300
-3.2958984375,-0.1318359375,-0.17578125,-0.3076171875,0.0,0.1318359375,3.1640625,-56.337890625,0000000000111111,45320
-3.2958984375,0.0,0.1318359375,-0.1318359375,0.0,-0.087890625,3.7353515625,-56.513671875,0000000000111111,45340
-3.076171875,0.3955078125,0.1318359375,0.0,0.0,-0.1318359375,4.7021484375,-56.6015625,0000000000111111,45360
-3.4716796875,0.3076171875,0.3076171875,0.17578125,0.0,-0.3076171875,5.4931640625,-56.513671875,0000000000111111,45380
-3.0322265625,-0.1318359375,0.1318359375,0.2197265625,0.0,-0.966796875,6.064453125,-56.4697265625,0000000000111111,45400
-2.8564453125,0.087890625,0.0,0.1318359375,0.0,-0.5712890625,6.767578125,-56.3818359375,0000000000111111,45420
-3.0322265625,0.0,-0.0439453125,-0.087890625,0.0,-0.3076171875,7.6025390625,-56.25,0000000000111111,45440
-2.98828125,-0.1318359375,-0.0439453125,0.0439453125,0.0,-0.263671875,8.0859375,-56.07421875,0000000000111111,45460
-3.3837890625,0.1318359375,0.263671875,0.0439453125,0.0,-0.3955078125,8.26171875,-55.634765625,0000000000111111,45480
-2.3291015625,0.3955078125,0.1318359375,-0.263671875,0.0,-0.52734375,8.4814453125,-55.2392578125,0000000000111111,45500
-2.1533203125,0.17578125,-0.087890625,-0.1318359375,0.0,-0.3076171875,8.7451171875,-55.0634765625,0000000000111111,45520
